base_accession,is_tf,fate,age_bin
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13438,False,conserved,500-1000
Q13439,False,removed,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,removed,500-1000
Q13439,False,added,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13439,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,added,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,removed,500-1000
Q13444,False,conserved,500-1000
Q13444,False,conserved,500-1000
Q13469,True,removed,500-1000
Q13469,True,added,500-1000
Q13469,True,conserved,500-1000
Q13469,True,conserved,500-1000
Q13469,True,conserved,500-1000
Q13469,True,removed,500-1000
Q13469,True,removed,500-1000
Q13469,True,added,500-1000
Q13469,True,added,500-1000
Q13469,True,conserved,500-1000
Q13469,True,conserved,500-1000
Q13469,True,removed,500-1000
Q13469,True,added,500-1000
Q13469,True,conserved,500-1000
Q13469,True,conserved,500-1000
Q13469,True,conserved,500-1000
Q13469,True,removed,500-1000
Q13469,True,removed,500-1000
Q13469,True,added,500-1000
Q13469,True,conserved,500-1000
Q13472,False,conserved,>1000
Q13477,False,removed,100-500
Q13477,False,conserved,100-500
Q13477,False,conserved,100-500
Q13477,False,removed,100-500
Q13477,False,conserved,100-500
Q13477,False,conserved,100-500
Q13491,False,removed,500-1000
Q13491,False,added,500-1000
Q13491,False,conserved,500-1000
Q13491,False,added,500-1000
Q13491,False,conserved,500-1000
Q13492,False,removed,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,removed,>1000
Q13492,False,added,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,removed,>1000
Q13492,False,removed,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13492,False,conserved,>1000
Q13495,False,removed,500-1000
Q13495,False,removed,500-1000
Q13495,False,removed,500-1000
Q13495,False,added,500-1000
Q13495,False,conserved,500-1000
Q13495,False,conserved,500-1000
Q13495,False,removed,500-1000
Q13495,False,conserved,500-1000
Q13495,False,conserved,500-1000
Q13495,False,conserved,500-1000
Q13495,False,conserved,500-1000
Q13495,False,conserved,500-1000
Q13505,False,conserved,>1000
Q13505,False,conserved,>1000
Q13505,False,conserved,>1000
Q13508,False,removed,500-1000
Q13508,False,removed,500-1000
Q13508,False,conserved,500-1000
Q13508,False,conserved,500-1000
Q13508,False,conserved,500-1000
Q13508,False,conserved,500-1000
Q13508,False,removed,500-1000
Q13508,False,conserved,500-1000
Q13508,False,conserved,500-1000
Q13508,False,conserved,500-1000
Q13508,False,conserved,500-1000
Q13508,False,conserved,500-1000
Q13510,False,removed,500-1000
Q13510,False,added,500-1000
Q13510,False,removed,500-1000
Q13535,False,conserved,>1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,conserved,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,removed,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13554,False,conserved,500-1000
Q13557,False,removed,<100
Q13557,False,added,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,added,<100
Q13557,False,added,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,removed,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,added,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,added,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,removed,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13557,False,removed,<100
Q13557,False,added,<100
Q13557,False,conserved,<100
Q13557,False,conserved,<100
Q13561,False,added,500-1000
Q13561,False,added,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13561,False,added,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13561,False,conserved,500-1000
Q13568,True,conserved,500-1000
Q13568,True,conserved,500-1000
Q13568,True,removed,500-1000
Q13568,True,conserved,500-1000
Q13568,True,conserved,500-1000
Q13568,True,removed,500-1000
Q13568,True,conserved,500-1000
Q13576,False,removed,>1000
Q13576,False,conserved,>1000
Q13576,False,removed,>1000
Q13576,False,conserved,>1000
Q13595,False,removed,500-1000
Q13595,False,removed,500-1000
Q13595,False,conserved,500-1000
Q13595,False,conserved,500-1000
Q13595,False,conserved,500-1000
Q13595,False,conserved,500-1000
Q13595,False,removed,500-1000
Q13595,False,removed,500-1000
Q13595,False,conserved,500-1000
Q13595,False,conserved,500-1000
Q13595,False,conserved,500-1000
Q13596,False,removed,500-1000
Q13596,False,removed,500-1000
Q13596,False,conserved,500-1000
Q13596,False,conserved,500-1000
Q13596,False,conserved,500-1000
Q13596,False,conserved,500-1000
Q13596,False,conserved,500-1000
Q13596,False,conserved,500-1000
Q13608,False,conserved,500-1000
Q13615,False,removed,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,removed,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13615,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,removed,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,removed,>1000
Q13627,False,removed,>1000
Q13627,False,added,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,removed,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13627,False,conserved,>1000
Q13635,False,removed,>1000
Q13635,False,added,>1000
Q13635,False,conserved,>1000
Q13635,False,conserved,>1000
Q13635,False,conserved,>1000
Q13635,False,removed,>1000
Q13635,False,conserved,>1000
Q13635,False,conserved,>1000
Q13635,False,conserved,>1000
Q13635,False,removed,>1000
Q13635,False,conserved,>1000
Q13635,False,conserved,>1000
Q13635,False,conserved,>1000
Q13639,False,removed,500-1000
Q13639,False,added,500-1000
Q13639,False,removed,500-1000
Q13639,False,added,500-1000
Q13639,False,removed,500-1000
Q13639,False,added,500-1000
Q13639,False,conserved,500-1000
Q13639,False,removed,500-1000
Q13639,False,added,500-1000
Q13683,False,conserved,500-1000
Q13683,False,conserved,500-1000
Q13683,False,conserved,500-1000
Q13683,False,conserved,500-1000
Q13683,False,conserved,500-1000
Q13683,False,conserved,500-1000
Q13740,False,removed,500-1000
Q13740,False,conserved,500-1000
Q13740,False,conserved,500-1000
Q13740,False,conserved,500-1000
Q13772,False,added,500-1000
Q13772,False,conserved,500-1000
Q13772,False,conserved,500-1000
Q13772,False,conserved,500-1000
Q13772,False,added,500-1000
Q13772,False,conserved,500-1000
Q13772,False,conserved,500-1000
Q13772,False,conserved,500-1000
Q13813,False,conserved,500-1000
Q13813,False,conserved,500-1000
Q13813,False,conserved,500-1000
Q13813,False,conserved,500-1000
Q13822,False,added,>1000
Q13822,False,conserved,>1000
Q13822,False,conserved,>1000
Q13822,False,added,>1000
Q13822,False,conserved,>1000
Q13822,False,conserved,>1000
Q13875,False,removed,500-1000
Q13887,True,removed,500-1000
Q13905,False,removed,>1000
Q13905,False,added,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,removed,>1000
Q13905,False,added,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13905,False,conserved,>1000
Q13946,False,removed,500-1000
Q13946,False,added,500-1000
Q13946,False,conserved,500-1000
Q13946,False,conserved,500-1000
Q13946,False,conserved,500-1000
Q13946,False,conserved,500-1000
Q13946,False,removed,500-1000
Q13946,False,conserved,500-1000
Q13946,False,conserved,500-1000
Q13946,False,conserved,500-1000
Q13946,False,conserved,500-1000
Q13948,False,conserved,
Q13948,False,conserved,
Q13948,False,conserved,
Q13948,False,conserved,
Q13948,False,conserved,
Q13948,False,conserved,
Q13948,False,conserved,
Q13948,False,conserved,
Q13948,False,conserved,
Q13950,True,removed,500-1000
Q13950,True,conserved,500-1000
Q13950,True,conserved,500-1000
Q13950,True,conserved,500-1000
Q13950,True,conserved,500-1000
Q13950,True,removed,500-1000
Q13950,True,conserved,500-1000
Q13950,True,conserved,500-1000
Q13950,True,conserved,500-1000
Q13950,True,conserved,500-1000
Q13950,True,conserved,500-1000
Q13952,True,removed,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,removed,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,removed,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,removed,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,removed,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13952,True,conserved,>1000
Q13972,False,removed,500-1000
Q13972,False,conserved,500-1000
Q13972,False,conserved,500-1000
Q13972,False,removed,500-1000
Q13972,False,conserved,500-1000
Q13972,False,conserved,500-1000
Q13972,False,conserved,500-1000
Q13976,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,conserved,500-1000
Q14005,False,removed,500-1000
Q14005,False,removed,500-1000
Q14005,False,removed,500-1000
Q14005,False,removed,500-1000
Q14005,False,removed,500-1000
Q14005,False,removed,500-1000
Q14005,False,removed,500-1000
Q14005,False,conserved,500-1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14008,False,conserved,>1000
Q14011,False,added,500-1000
Q14011,False,conserved,500-1000
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,removed,<100
Q14028,False,added,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14028,False,conserved,<100
Q14103,False,removed,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14103,False,removed,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14103,False,removed,500-1000
Q14103,False,removed,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14103,False,conserved,500-1000
Q14114,False,removed,500-1000
Q14114,False,removed,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,removed,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14114,False,conserved,500-1000
Q14123,False,removed,500-1000
Q14123,False,removed,500-1000
Q14123,False,added,500-1000
Q14123,False,conserved,500-1000
Q14123,False,conserved,500-1000
Q14123,False,conserved,500-1000
Q14135,False,removed,500-1000
Q14135,False,added,500-1000
Q14135,False,conserved,500-1000
Q14135,False,conserved,500-1000
Q14135,False,conserved,500-1000
Q14135,False,conserved,500-1000
Q14135,False,removed,500-1000
Q14135,False,removed,500-1000
Q14135,False,added,500-1000
Q14135,False,conserved,500-1000
Q14135,False,conserved,500-1000
Q14135,False,conserved,500-1000
Q14135,False,removed,500-1000
Q14135,False,removed,500-1000
Q14135,False,added,500-1000
Q14135,False,conserved,500-1000
Q14135,False,conserved,500-1000
Q14135,False,conserved,500-1000
Q14141,False,removed,>1000
Q14141,False,added,>1000
Q14141,False,removed,>1000
Q14141,False,removed,>1000
Q14141,False,added,>1000
Q14156,False,removed,>1000
Q14156,False,removed,>1000
Q14159,False,removed,500-1000
Q14159,False,removed,500-1000
Q14159,False,conserved,500-1000
Q14159,False,conserved,500-1000
Q14159,False,conserved,500-1000
Q14159,False,removed,500-1000
Q14159,False,conserved,500-1000
Q14159,False,conserved,500-1000
Q14159,False,conserved,500-1000
Q14159,False,conserved,500-1000
Q14161,False,removed,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,removed,500-1000
Q14161,False,removed,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,removed,500-1000
Q14161,False,removed,500-1000
Q14161,False,removed,500-1000
Q14161,False,removed,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,removed,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,removed,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,removed,500-1000
Q14161,False,removed,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14161,False,conserved,500-1000
Q14162,False,conserved,500-1000
Q14162,False,conserved,500-1000
Q14162,False,conserved,500-1000
Q14162,False,removed,500-1000
Q14162,False,removed,500-1000
Q14162,False,removed,500-1000
Q14162,False,removed,500-1000
Q14162,False,conserved,500-1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,removed,>1000
Q14188,True,added,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14188,True,conserved,>1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,removed,500-1000
Q14202,False,removed,500-1000
Q14202,False,removed,500-1000
Q14202,False,removed,500-1000
Q14202,False,removed,500-1000
Q14202,False,removed,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14202,False,conserved,500-1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,removed,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,removed,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14203,False,conserved,>1000
Q14244,False,removed,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,removed,500-1000
Q14244,False,removed,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,removed,500-1000
Q14244,False,removed,500-1000
Q14244,False,added,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,removed,500-1000
Q14244,False,removed,500-1000
Q14244,False,removed,500-1000
Q14244,False,removed,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,removed,500-1000
Q14244,False,added,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
Q14244,False,conserved,500-1000
