gene,alt_frac,is_tf
Q5R372,1.0,False
Q5RHP9,0.5238095238095238,False
Q5RIA9,0.21428571428571427,False
Q5SGD2,1.0,False
Q5SQH8,0.47058823529411764,False
Q5SQI0,0.3717948717948718,False
Q5SQN1,0.3333333333333333,False
Q5SQS7,0.2857142857142857,False
Q5SRE7,0.5161290322580645,False
Q5SRH9,1.0,False
Q5SRN2,0.07692307692307693,False
Q5SSJ5,1.0,False
Q5ST30,0.09090909090909091,False
Q5SV97,0.7142857142857143,False
Q5SW24,1.0,False
Q5SW79,0.18181818181818182,False
Q5SWX8,0.1891891891891892,False
Q5SXH7,0.5161290322580645,False
Q5SY80,0.42105263157894735,False
Q5SZJ8,0.5,False
Q5SZL2,0.7619047619047619,False
Q5SZQ8,0.043478260869565216,False
Q5T011,0.9594594594594594,False
Q5T013,0.3333333333333333,False
Q5T0F9,0.08695652173913043,False
Q5T0J7,0.4117647058823529,False
Q5T0N5,0.22580645161290322,False
Q5T0Z8,0.75,False
Q5T124,0.2702702702702703,False
Q5T197,0.1702127659574468,False
Q5T1H1,0.631578947368421,False
Q5T1M5,0.4857142857142857,False
Q5T1N1,0.6190476190476191,False
Q5T292,0.5263157894736842,False
Q5T4D3,0.16,False
Q5T4F4,0.4084507042253521,False
Q5T4S7,0.9636363636363636,False
Q5T4W7,1.0,False
Q5T5C0,0.12658227848101267,False
Q5T5M9,0.2,False
Q5T5P2,0.424,False
Q5T5Y3,0.2978723404255319,False
Q5T6J7,0.75,False
Q5T6L9,0.23529411764705882,False
Q5T6S3,0.6666666666666666,True
Q5T6X5,0.29411764705882354,False
Q5T700,0.5789473684210527,False
Q5T7B8,0.23809523809523808,False
Q5T7W0,0.23255813953488372,True
Q5T8D3,0.3333333333333333,False
Q5T8P6,0.109375,False
Q5T9C2,0.4444444444444444,False
Q5T9G4,0.3333333333333333,False
Q5T9L3,0.22857142857142856,False
Q5TA45,0.32926829268292684,False
Q5TAT6,0.17050691244239632,False
Q5TC12,0.2222222222222222,False
Q5TC63,0.55,False
Q5TC79,1.0,True
Q5TCQ9,0.07692307692307693,False
Q5TCS8,1.0,False
Q5TCX8,1.0,False
Q5TCZ1,0.10344827586206896,False
Q5TD94,0.8125,False
Q5TDP6,0.7692307692307693,False
Q5TEJ8,0.8,False
Q5TH74,0.3333333333333333,False
Q5THR3,0.12280701754385964,False
Q5TIA1,0.7368421052631579,False
Q5TID7,0.2,False
Q5TIE3,0.09523809523809523,False
Q5TKA1,0.06666666666666667,False
Q5VIR6,0.12727272727272726,False
Q5VSG8,1.0,False
Q5VSL9,0.8695652173913043,False
Q5VT25,0.06206896551724138,False
Q5VT52,0.875,False
Q5VTH9,0.4074074074074074,False
Q5VTT5,0.6521739130434783,False
Q5VTY9,0.3170731707317073,False
Q5VU43,1.0,False
Q5VUJ9,0.2857142857142857,False
Q5VV42,0.7647058823529411,False
Q5VV43,0.22077922077922077,False
Q5VVW2,0.08771929824561403,False
Q5VW38,0.15789473684210525,False
Q5VWK5,1.0,False
Q5VWP3,0.625,False
Q5VWQ8,0.2826086956521739,False
Q5VX71,0.5384615384615384,False
Q5VXD3,0.45454545454545453,False
Q5VXU1,0.6363636363636364,False
Q5VXU9,0.7,False
Q5VYM1,0.5714285714285714,False
Q5VYS8,0.2,False
Q5VZ89,0.047619047619047616,False
Q5VZF2,0.2857142857142857,True
Q5VZI3,0.125,False
Q5W041,0.17647058823529413,False
Q5W0Z9,0.22857142857142856,False
Q5W5X9,0.2222222222222222,False
Q5XG92,0.4166666666666667,False
Q5XKK7,0.5555555555555556,False
Q5XKR9,1.0,False
Q5XX13,0.38461538461538464,False
Q5XXA6,0.40425531914893614,False
Q5ZPR3,0.375,False
Q63HQ2,0.8666666666666667,False
Q63HR2,0.31654676258992803,False
Q63ZY3,0.34375,False
Q658P3,0.3333333333333333,False
Q659C4,0.46153846153846156,False
Q66K79,0.3,False
Q66PJ3,1.0,False
Q674X7,0.47368421052631576,False
Q676U5,0.375,False
Q684P5,0.1,False
Q68BL7,0.5384615384615384,False
Q68CJ9,0.7948717948717948,True
Q68CL5,0.38461538461538464,False
Q68CQ1,0.44,False
Q68CR1,0.11267605633802817,False
Q68CZ2,0.5428571428571428,False
Q68D51,0.08571428571428572,False
Q68DA7,1.0,False
Q68DK7,0.29411764705882354,False
Q68DV7,0.375,False
Q68DX3,0.14285714285714285,False
Q68DY1,0.5,True
Q68DY9,1.0,True
Q68E01,0.20754716981132076,False
Q68EM7,0.1282051282051282,False
Q68EN5,0.2727272727272727,False
Q68G75,1.0,False
Q69YN4,0.40540540540540543,False
Q6AWC2,1.0,False
Q6B8I1,1.0,False
Q6BAA4,0.6428571428571429,False
Q6DHV7,0.4444444444444444,False
Q6DKJ4,0.125,False
Q6DN12,1.0,False
Q6DN14,0.5959595959595959,False
Q6DN72,0.38461538461538464,False
Q6DN90,0.14285714285714285,False
Q6E0U4,1.0,False
Q6EMB2,1.0,False
Q6FI81,0.25,False
Q6GPH4,0.6363636363636364,False
Q6GPH6,1.0,False
Q6GTX8,0.2222222222222222,False
Q6GYQ0,0.08641975308641975,False
Q6H3X3,0.5555555555555556,False
Q6H8Q1,0.7101449275362319,False
Q6H9L7,1.0,False
Q6IA86,0.3767123287671233,False
Q6IBW4,0.5714285714285714,False
Q6ICG6,0.27586206896551724,False
Q6ICL3,1.0,False
Q6IE81,0.35714285714285715,False
Q6IMN6,1.0,False
Q6IN85,0.3023255813953488,False
Q6IPM2,0.1774193548387097,False
Q6IPT4,0.2727272727272727,False
Q6IQ19,0.6666666666666666,False
Q6IQ55,0.2,False
Q6ISU1,0.75,False
Q6JQN1,0.07317073170731707,False
Q6K0P9,0.6875,False
Q6KB66,0.2222222222222222,False
Q6KC79,0.03296703296703297,False
Q6KCM7,0.1346153846153846,False
Q6MZP7,1.0,True
Q6MZQ0,0.3333333333333333,False
Q6N021,1.0,True
Q6N043,1.0,True
Q6N063,1.0,False
Q6N069,0.38636363636363635,False
Q6NSI4,0.4857142857142857,False
Q6NSI8,0.07692307692307693,False
Q6NSZ9,1.0,True
Q6NT32,0.28,False
Q6NT76,0.5348837209302325,True
Q6NTE8,0.5,False
Q6NTF7,0.25,False
Q6NTF9,0.7142857142857143,False
Q6NUI2,0.3,False
Q6NUN9,0.14285714285714285,True
Q6NUS6,0.7948717948717948,False
Q6NUT3,0.2,False
Q6NXG1,0.2542372881355932,False
Q6NXT4,0.2727272727272727,False
Q6NYC1,0.38461538461538464,False
Q6NZ36,1.0,False
Q6P087,0.8571428571428571,False
Q6P179,0.8333333333333334,False
Q6P1J6,0.043478260869565216,False
Q6P1K2,1.0,False
Q6P1L6,1.0,True
Q6P1M3,0.5862068965517241,False
Q6P1Q0,1.0,False
Q6P1R3,0.7272727272727273,False
Q6P2C8,0.8333333333333334,False
Q6P2D8,0.625,False
Q6P2H3,0.13157894736842105,False
Q6P2M8,0.3333333333333333,False
Q6P3S1,0.32075471698113206,False
Q6P499,0.6666666666666666,False
Q6P4D5,0.8333333333333334,False
Q6P4E1,0.6923076923076923,False
Q6P4F1,0.7142857142857143,False
Q6P4F7,0.5161290322580645,False
Q6P4R8,0.08,False
Q6P587,0.5,False
Q6P597,0.25,False
Q6P5X7,0.19230769230769232,False
Q6P996,0.6039603960396039,False
Q6P9F0,0.5161290322580645,False
Q6P9G9,1.0,True
Q6P9H5,0.5,False
Q6PCB0,1.0,False
Q6PEZ8,0.5,False
Q6PF05,0.375,False
Q6PF06,1.0,False
Q6PFW1,0.11764705882352941,False
Q6PGN9,0.7,False
Q6PHR2,0.1875,False
Q6PHW0,0.4375,False
Q6PI97,0.38461538461538464,False
Q6PI98,0.47058823529411764,False
Q6PII5,0.6842105263157895,False
Q6PIJ6,0.08064516129032258,False
Q6PIL6,0.375,False
Q6PIS1,0.4,False
Q6PIU2,0.5,False
Q6PJI9,0.3023255813953488,False
Q6PJT7,0.7666666666666667,False
Q6PJW8,0.2222222222222222,False
Q6PKC3,0.2,False
Q6Q4G3,0.5918367346938775,False
Q6Q6R5,0.3333333333333333,False
Q6QHF9,1.0,False
Q6QNK2,0.5238095238095238,False
Q6R327,0.7558139534883721,False
Q6RW13,1.0,False
Q6S5H5,0.5714285714285714,False
Q6S8J3,0.5862068965517241,False
Q6SA08,0.7272727272727273,False
Q6T4P5,0.38461538461538464,False
Q6T4R5,0.19230769230769232,False
Q6TCH4,0.68,False
Q6TCH7,1.0,False
Q6TDU7,0.22807017543859648,False
Q6TFL3,0.08,False
Q6U841,0.05263157894736842,False
Q6ULP2,0.17647058823529413,False
Q6UN15,0.49206349206349204,False
Q6UUV9,0.10344827586206896,False
Q6UVM3,0.08536585365853659,False
Q6UW56,0.38461538461538464,False
Q6UW88,0.7666666666666667,False
Q6UWE0,0.06382978723404255,False
Q6UWF3,0.6,False
Q6UWH4,1.0,False
Q6UWJ1,0.3333333333333333,False
Q6UWL2,0.15151515151515152,False
Q6UWL6,0.21739130434782608,False
Q6UWP2,0.38461538461538464,False
Q6UWP7,0.47058823529411764,False
Q6UWU4,0.2857142857142857,False
Q6UWV2,1.0,False
Q6UX01,0.17647058823529413,False
Q6UX07,0.5,False
Q6UX15,0.55,False
Q6UX27,0.5909090909090909,False
Q6UX40,0.8,False
Q6UX41,1.0,False
Q6UX71,0.1111111111111111,False
Q6UXB0,0.7142857142857143,False
Q6UXC1,0.10714285714285714,False
Q6UXD5,0.23529411764705882,False
Q6UXD7,0.5714285714285714,False
Q6UXG2,0.14285714285714285,False
Q6UXG3,0.53125,False
Q6UXG8,0.5,False
Q6UXH1,0.38461538461538464,False
Q6UXH9,0.34375,False
Q6UXI7,0.6666666666666666,False
Q6UXI9,0.25,False
Q6UXU4,0.5,False
Q6UXX9,0.5384615384615384,False
Q6UXY8,0.1891891891891892,False
Q6UY01,0.3076923076923077,False
Q6UY09,0.2857142857142857,False
Q6UY14,0.25,False
Q6V1X1,0.2,False
Q6VMQ6,0.34545454545454546,False
Q6VN20,0.1111111111111111,False
Q6W2J9,0.1951219512195122,False
Q6W5P4,0.847457627118644,False
Q6WCQ1,0.08695652173913043,False
Q6WKZ4,0.75,False
Q6WN34,1.0,False
Q6X4W1,0.2,False
Q6X9E4,0.1724137931034483,False
Q6XE24,0.35714285714285715,False
Q6XPS3,0.1232876712328767,False
Q6XQN6,0.23076923076923078,False
Q6XUX3,0.12,False
Q6XZB0,0.8909090909090909,False
Q6Y7W6,0.12195121951219512,False
Q6YHK3,0.11224489795918367,False
Q6YHU6,0.4666666666666667,False
Q6YI46,1.0,False
Q6YP21,0.2,False
Q6ZMI0,0.09523809523809523,False
Q6ZMJ2,0.6923076923076923,False
Q6ZMN7,0.2222222222222222,False
Q6ZMN8,0.3333333333333333,False
Q6ZMP0,0.2413793103448276,False
Q6ZMQ8,0.3333333333333333,False
Q6ZMV9,0.45454545454545453,False
Q6ZMY3,0.23255813953488372,False
Q6ZMZ0,0.3333333333333333,False
Q6ZMZ3,0.4418604651162791,False
Q6ZN01,0.55,False
Q6ZN18,0.3076923076923077,True
Q6ZN19,1.0,True
Q6ZN54,1.0,False
Q6ZN84,0.4473684210526316,False
Q6ZNA4,0.3076923076923077,False
Q6ZNR0,0.3333333333333333,False
Q6ZP29,0.38461538461538464,False
Q6ZP80,0.75,False
Q6ZR08,0.7101449275362319,False
Q6ZR37,1.0,False
Q6ZR52,1.0,True
Q6ZRI6,1.0,False
Q6ZRI8,0.2727272727272727,False
Q6ZRR5,1.0,False
Q6ZRS2,0.015873015873015872,True
Q6ZRS4,0.4166666666666667,False
Q6ZS10,0.23076923076923078,False
Q6ZS17,0.16279069767441862,False
Q6ZS27,1.0,True
Q6ZS81,0.7464788732394366,False
Q6ZS86,0.38461538461538464,False
Q6ZSJ9,0.4,False
Q6ZT89,0.29411764705882354,False
Q6ZT98,0.2222222222222222,False
Q6ZTQ3,0.4,False
Q6ZTR5,0.2,False
Q6ZU64,1.0,False
Q6ZUJ8,0.42857142857142855,False
Q6ZUM4,1.0,False
Q6ZUT1,0.5714285714285714,False
Q6ZUT9,0.6,False
Q6ZV29,0.043478260869565216,False
Q6ZV50,0.3076923076923077,True
Q6ZV65,1.0,False
Q6ZVD7,0.7272727272727273,False
Q6ZVD8,0.14285714285714285,False
Q6ZVH7,0.7,False
Q6ZVM7,0.5454545454545454,False
Q6ZVN8,1.0,False
Q6ZVT0,0.42857142857142855,False
Q6ZWH5,1.0,False
Q702N8,1.0,False
Q709C8,0.05454545454545454,False
Q70E73,0.15384615384615385,False
Q70EL4,0.2,False
Q70HW3,0.3333333333333333,False
Q70J99,0.07692307692307693,False
Q70SY1,0.7692307692307693,True
Q70UQ0,1.0,False
Q70YC5,1.0,True
Q70Z44,1.0,False
Q71RC2,0.5955056179775281,False
Q71RG4,1.0,False
Q71SY5,0.2903225806451613,False
Q71UI9,1.0,False
Q75T13,0.23404255319148937,False
Q75VX8,0.5,False
Q76FK4,0.26666666666666666,False
Q76LX8,0.13793103448275862,False
Q7KYR7,0.4,False
Q7KZI7,0.24516129032258063,False
Q7L099,0.3442622950819672,False
Q7L0X2,0.1111111111111111,False
Q7L1Q6,0.22857142857142856,False
Q7L2E3,0.1206896551724138,False
Q7L2K0,0.29411764705882354,False
Q7L2R6,1.0,True
Q7L4E1,0.53125,False
Q7L513,1.0,False
Q7L576,0.34782608695652173,False
Q7L591,0.3333333333333333,False
Q7L5A3,0.38461538461538464,False
Q7L5Y1,0.2,False
Q7L5Y9,0.29411764705882354,False
Q7L7X3,0.05555555555555555,False
Q7LDG7,0.13333333333333333,False
Q7LG56,1.0,False
Q7LGA3,1.0,False
Q7RTN6,0.47368421052631576,False
Q7RTP6,0.2857142857142857,False
Q7RTR2,0.5652173913043478,False
Q7RTW8,0.2727272727272727,False
Q7RTX1,0.2727272727272727,False
Q7RTY8,0.21212121212121213,False
Q7Z2E3,1.0,False
Q7Z2H8,0.29411764705882354,False
Q7Z2W4,0.36363636363636365,False
Q7Z2W7,0.9259259259259259,False
Q7Z2X4,0.6363636363636364,False
Q7Z2Y5,0.7222222222222222,False
Q7Z309,0.3684210526315789,False
Q7Z392,0.0847457627118644,False
Q7Z3B4,0.21739130434782608,False
Q7Z3C6,0.7428571428571429,False
Q7Z3D4,0.5,False
Q7Z3D6,0.7959183673469388,False
Q7Z3K3,0.30097087378640774,False
Q7Z3K6,1.0,False
Q7Z3Q1,0.2727272727272727,False
Q7Z3S7,0.9673202614379085,False
Q7Z3S9,0.25,False
Q7Z3U7,0.10144927536231885,False
Q7Z3V4,0.6470588235294118,False
Q7Z3Z4,0.38636363636363635,False
Q7Z403,0.3333333333333333,False
Q7Z406,0.04878048780487805,False
Q7Z407,0.03317535545023697,False
Q7Z408,0.050359712230215826,False
Q7Z422,1.0,False
Q7Z434,0.6,False
Q7Z442,0.6363636363636364,False
Q7Z460,0.08695652173913043,False
Q7Z465,0.5909090909090909,False
Q7Z494,1.0,False
Q7Z4G4,0.4,False
Q7Z4H3,0.7777777777777778,False
Q7Z4H8,0.42857142857142855,False
Q7Z4I7,0.5652173913043478,False
Q7Z4K8,0.4594594594594595,False
Q7Z4N2,1.0,False
Q7Z4N8,0.625,False
Q7Z4S6,0.13286713286713286,False
Q7Z4V0,0.625,True
Q7Z4V5,0.125,False
Q7Z553,0.26666666666666666,False
Q7Z589,0.8823529411764706,False
Q7Z591,1.0,True
Q7Z5A7,0.45454545454545453,False
Q7Z5B4,1.0,False
Q7Z5H3,0.47368421052631576,False
Q7Z5J1,1.0,False
Q7Z5J8,0.42857142857142855,False
Q7Z5L0,1.0,False
Q7Z5L2,0.23076923076923078,False
Q7Z5L7,0.1724137931034483,False
Q7Z5L9,1.0,False
Q7Z5M8,1.0,False
Q7Z5Q1,0.30434782608695654,False
Q7Z5Y7,0.625,False
Q7Z614,0.3333333333333333,False
Q7Z692,0.125,False
Q7Z6B0,0.13043478260869565,False
Q7Z6E9,0.9183673469387755,False
Q7Z6G8,0.5488721804511278,False
Q7Z6L0,1.0,False
Q7Z6M3,0.4,False
Q7Z6Z7,0.024691358024691357,False
Q7Z736,0.28,False
Q7Z7A1,0.1891891891891892,False
Q7Z7A4,0.18840579710144928,False
Q7Z7B0,0.2727272727272727,False
Q7Z7C8,0.3333333333333333,False
Q7Z7D3,0.5,False
Q7Z7F0,0.35135135135135137,False
Q7Z7G1,0.48148148148148145,False
Q7Z7G8,0.8471337579617835,False
Q7Z7H5,0.5555555555555556,False
Q7Z7L9,0.5,True
Q86SE5,0.16,False
Q86SQ0,0.1,False
Q86SQ4,0.12,False
Q86SQ9,0.3333333333333333,False
Q86SR1,0.6,False
Q86SU0,0.7142857142857143,False
Q86SX3,0.7209302325581395,False
Q86T03,0.2857142857142857,False
Q86T90,1.0,False
Q86T96,0.45454545454545453,False
Q86TE4,0.3333333333333333,False
Q86TG7,1.0,False
Q86TI2,0.1206896551724138,False
Q86TI4,1.0,False
Q86TJ2,1.0,False
Q86TM6,0.23255813953488372,False
Q86TN4,0.6923076923076923,False
Q86TP1,1.0,False
Q86TS9,1.0,False
Q86TU7,0.3,False
Q86TW2,0.15789473684210525,False
Q86U06,0.08333333333333333,False
Q86U70,0.14285714285714285,False
Q86U86,0.4939759036144578,False
Q86UA6,0.6097560975609756,False
Q86UE8,0.09523809523809523,False
Q86UG4,0.04,False
Q86UK5,0.11627906976744186,False
Q86UN6,0.7272727272727273,False
Q86UP0,0.21739130434782608,False
Q86UP2,0.0658682634730539,False
Q86UP8,1.0,True
Q86UQ4,0.8,False
Q86UR1,0.25,False
Q86UR5,0.9172413793103448,False
Q86US8,0.3793103448275862,False
Q86UT5,0.5,False
Q86UU1,0.34545454545454546,False
Q86UU5,1.0,False
Q86UU9,0.7619047619047619,False
Q86UV5,0.6483516483516484,False
Q86UW7,0.13793103448275862,False
Q86UY5,0.7692307692307693,False
Q86UY6,0.2,False
Q86V25,1.0,False
Q86V42,0.75,False
Q86V48,0.5,False
Q86V88,0.45454545454545453,False
Q86VB7,0.125,False
Q86VE9,0.16666666666666666,False
Q86VF2,0.42857142857142855,False
Q86VF5,0.3684210526315789,False
Q86VF7,0.08064516129032258,False
Q86VH2,0.7735849056603774,False
Q86VK4,0.5918367346938775,True
Q86VL8,0.6610169491525424,False
Q86VP1,0.3333333333333333,False
Q86VP3,0.20833333333333334,False
Q86VQ3,1.0,False
Q86VS3,1.0,False
Q86VV4,0.38461538461538464,False
Q86VV8,0.04081632653061224,False
Q86VW1,0.29411764705882354,False
Q86VW2,0.18181818181818182,False
Q86VX9,0.3333333333333333,False
Q86W33,0.3076923076923077,False
Q86W42,0.2702702702702703,False
Q86W92,1.0,False
Q86WB0,0.2631578947368421,False
Q86WD7,1.0,False
Q86WI0,0.6,False
Q86WI3,0.9081632653061225,False
Q86WJ1,0.4,False
Q86WN1,0.4375,False
Q86WP2,0.6842105263157895,True
Q86WS4,0.5161290322580645,False
Q86WT6,0.6190476190476191,False
Q86X10,0.10344827586206896,False
Q86X24,0.3684210526315789,False
Q86X27,0.08108108108108109,False
Q86X29,0.7692307692307693,False
Q86X40,0.17647058823529413,False
Q86X67,0.16666666666666666,False
Q86X76,0.52,False
Q86XD5,0.3684210526315789,False
Q86XH1,0.2909090909090909,False
Q86XK2,0.06666666666666667,False
Q86XK3,0.7142857142857143,False
Q86XL3,0.875,False
Q86XP1,0.15789473684210525,False
Q86XR2,0.5714285714285714,False
Q86XR8,0.48717948717948717,False
Q86XW9,0.3793103448275862,False
Q86XX4,0.5612903225806452,False
Q86Y07,0.4642857142857143,False
Q86Y26,0.3181818181818182,False
Q86Y33,0.7,False
Q86Y37,0.375,False
Q86YD3,0.4444444444444444,False
Q86YE8,1.0,True
Q86YF9,0.9285714285714286,True
Q86YJ6,0.18181818181818182,False
Q86YL7,0.6428571428571429,False
Q86YM7,0.7142857142857143,False
Q86YN6,0.28888888888888886,False
Q86YP4,0.25,True
Q86YR7,0.3978494623655914,False
Q86YS7,0.15384615384615385,False
Q86YT5,0.391304347826087,False
Q86YT9,0.19230769230769232,False
Q86YW0,0.28,False
Q86YW5,0.625,False
Q86YW9,0.5826086956521739,False
Q86Z02,0.2857142857142857,False
Q8IU57,0.6666666666666666,False
Q8IU80,0.02857142857142857,False
Q8IUA7,0.813953488372093,False
Q8IUC8,0.18181818181818182,False
Q8IUD2,0.38271604938271603,False
Q8IUD6,0.8,False
Q8IUF8,0.6086956521739131,False
Q8IUG5,0.023809523809523808,False
Q8IUH4,0.26666666666666666,False
Q8IUK5,0.3333333333333333,False
Q8IUN9,0.45454545454545453,False
Q8IUQ4,1.0,False
Q8IUR6,0.6363636363636364,False
Q8IUR7,0.6949152542372882,False
Q8IUX1,0.7692307692307693,False
Q8IUX4,0.8,False
Q8IUZ0,0.16129032258064516,False
Q8IV33,0.8181818181818182,False
Q8IV35,0.3125,False
Q8IV36,0.15789473684210525,False
Q8IV63,0.20588235294117646,False
Q8IVF2,1.0,False
Q8IVF5,0.5283018867924528,False
Q8IVF7,0.058823529411764705,False
Q8IVH2,0.1875,True
Q8IVH8,0.04477611940298507,False
Q8IVI9,0.2786885245901639,False
Q8IVL0,0.06329113924050633,False
Q8IVL1,0.2896174863387978,False
Q8IVS8,0.4,False
Q8IVU3,0.1111111111111111,False
Q8IVV2,0.6883116883116883,False
Q8IVW1,1.0,False
Q8IVW6,0.125,True
Q8IW36,0.6363636363636364,True
Q8IW45,0.4444444444444444,False
Q8IW50,0.5,False
Q8IWA4,0.4074074074074074,False
Q8IWA5,0.09090909090909091,False
Q8IWB6,0.05263157894736842,False
Q8IWC1,0.09433962264150944,False
Q8IWD4,0.7692307692307693,False
Q8IWF9,0.14285714285714285,False
Q8IWK6,0.6153846153846154,False
Q8IWQ3,0.1794871794871795,False
Q8IWS0,0.5,False
Q8IWT0,0.5384615384615384,False
Q8IWT1,0.5,False
Q8IWV1,0.4,False
Q8IWV2,0.24324324324324326,False
Q8IWV8,0.7452830188679245,False
Q8IWW6,0.16417910447761194,False
Q8IWW8,1.0,False
Q8IWX7,0.18181818181818182,False
Q8IWZ3,1.0,False
Q8IX01,0.35714285714285715,False
Q8IX04,0.8970588235294118,False
Q8IX18,0.2,False
Q8IX21,1.0,False
Q8IX90,1.0,False
Q8IXB1,0.5471698113207547,False
Q8IXF0,0.803921568627451,True
Q8IXH8,0.4,False
Q8IXI2,0.1864406779661017,False
Q8IXJ6,0.23255813953488372,False
Q8IXK0,0.6470588235294118,False
Q8IXM2,0.47058823529411764,False
Q8IXM6,0.42857142857142855,False
Q8IXQ4,0.6666666666666666,False
Q8IXQ5,0.7419354838709677,False
Q8IXQ6,0.27586206896551724,False
Q8IXQ8,0.14285714285714285,False
Q8IXU6,0.34782608695652173,False
Q8IXY8,0.25,False
Q8IY17,0.046153846153846156,False
Q8IY22,0.11475409836065574,False
Q8IY31,0.7777777777777778,False
Q8IY33,0.48148148148148145,False
Q8IY49,0.42857142857142855,False
Q8IY57,1.0,False
Q8IYA8,0.45454545454545453,False
Q8IYB4,0.32075471698113206,False
Q8IYB5,0.25,False
Q8IYB7,0.6825396825396826,False
Q8IYD8,0.5714285714285714,False
Q8IYF3,0.3684210526315789,False
Q8IYH5,0.09090909090909091,True
Q8IYL2,0.47368421052631576,False
Q8IYU2,0.11627906976744186,False
Q8IYV9,1.0,False
Q8IYW2,0.7910447761194029,False
Q8IZ21,1.0,False
Q8IZ52,0.7142857142857143,False
Q8IZ83,0.15151515151515152,False
Q8IZ96,1.0,False
Q8IZC4,0.6470588235294118,False
Q8IZD2,0.40594059405940597,False
Q8IZF0,0.8367346938775511,False
Q8IZF5,0.3684210526315789,False
Q8IZF6,0.022222222222222223,False
Q8IZH2,0.6842105263157895,False
Q8IZL9,0.7142857142857143,False
Q8IZP0,0.5,False
Q8IZP9,0.1732283464566929,False
Q8IZQ8,0.18518518518518517,False
Q8IZR5,0.5384615384615384,False
Q8IZS8,0.5108695652173914,False
Q8N0S2,0.2,False
Q8N0S6,0.1111111111111111,False
Q8N0U4,1.0,False
Q8N0V5,0.6666666666666666,False
Q8N0W5,0.4666666666666667,False
Q8N0X2,0.7142857142857143,False
Q8N103,0.25,False
Q8N108,1.0,False
Q8N114,0.6190476190476191,False
Q8N122,0.6712328767123288,False
Q8N126,0.15789473684210525,False
Q8N137,0.21052631578947367,False
Q8N139,0.9024390243902439,False
Q8N157,0.47368421052631576,False
Q8N187,0.7096774193548387,True
Q8N1I0,0.02857142857142857,False
Q8N1K5,0.5,False
Q8N1M1,1.0,False
Q8N1V2,0.25925925925925924,False
Q8N1W1,0.24812030075187969,False
Q8N228,0.38461538461538464,True
Q8N264,0.8571428571428571,False
Q8N2C7,0.023622047244094488,False
Q8N2F6,0.6363636363636364,False
Q8N2G4,1.0,False
Q8N2G8,0.4782608695652174,False
Q8N2H9,0.68,False
Q8N2I2,0.75,True
Q8N2I9,0.27586206896551724,False
Q8N2K0,0.15384615384615385,False
Q8N2K1,0.23076923076923078,False
Q8N2M8,0.45454545454545453,False
Q8N2N9,0.8367346938775511,False
Q8N2R0,0.7,True
Q8N2S1,0.1111111111111111,False
Q8N2U9,0.5,False
Q8N2Z9,1.0,True
Q8N302,0.8823529411764706,False
Q8N336,0.14285714285714285,False
Q8N370,0.037037037037037035,False
Q8N371,1.0,False
Q8N3C0,0.8928571428571429,False
Q8N3C7,0.10344827586206896,False
Q8N3F0,1.0,False
Q8N3G9,0.34782608695652173,False
Q8N3J3,0.5555555555555556,False
Q8N3J6,0.3,False
Q8N3P4,0.058394160583941604,False
Q8N3R3,0.6470588235294118,False
Q8N3S3,0.5714285714285714,False
Q8N3V7,1.0,False
Q8N3X6,0.14285714285714285,True
Q8N3Z3,1.0,False
Q8N413,0.4,False
Q8N423,0.4857142857142857,False
Q8N443,0.5384615384615384,False
Q8N475,0.18181818181818182,False
Q8N490,1.0,False
Q8N4B1,1.0,False
Q8N4C6,0.07142857142857142,False
Q8N4C8,0.11392405063291139,False
Q8N4F4,0.5714285714285714,False
Q8N4H0,0.7777777777777778,False
Q8N4H5,1.0,False
Q8N4M1,0.29577464788732394,False
Q8N4S7,0.6666666666666666,False
Q8N4T0,0.8571428571428571,False
Q8N4T4,0.5,False
Q8N4X5,0.10526315789473684,False
Q8N4Y2,0.4117647058823529,False
Q8N568,0.20408163265306123,False
Q8N573,1.0,False
Q8N584,1.0,False
Q8N5A5,0.5,True
Q8N5C7,0.6666666666666666,False
Q8N5D0,0.26666666666666666,False
Q8N5D6,0.29411764705882354,False
Q8N5G2,0.4230769230769231,False
Q8N5H3,0.5,False
Q8N5H7,0.3225806451612903,False
Q8N5J2,0.1111111111111111,False
Q8N5R6,0.5,False
Q8N5U1,0.25,False
Q8N5V2,0.8064516129032258,False
Q8N5Y2,0.8076923076923077,False
Q8N5Y8,0.625,False
Q8N608,0.10679611650485436,False
Q8N612,0.18181818181818182,False
Q8N684,0.28,False
Q8N690,1.0,False
Q8N6C5,0.8666666666666667,False
Q8N6F1,0.75,False
Q8N6F7,0.6470588235294118,False
Q8N6G6,1.0,False
Q8N6I4,1.0,False
Q8N6K7,0.5555555555555556,False
Q8N6M6,0.6571428571428571,False
Q8N6N3,0.6666666666666666,False
Q8N6R0,0.3333333333333333,False
Q8N6S4,0.2,False
Q8N6T3,0.4915254237288136,False
Q8N6U8,0.4,False
Q8N6V4,1.0,False
Q8N720,0.6363636363636364,True
Q8N766,0.2087912087912088,False
Q8N7B6,0.52,False
Q8N7H5,0.18518518518518517,False
Q8N7N1,0.55,False
Q8N7P1,0.1,False
Q8N7R7,0.35714285714285715,False
Q8N7U6,0.18518518518518517,False
Q8N7X2,0.5,False
Q8N819,0.5555555555555556,False
Q8N8A2,0.6455696202531646,False
Q8N8E2,0.42857142857142855,True
Q8N8J6,0.1111111111111111,True
